tract,below_fpl,below_200fpl,fpl_universe,below_fpl_pct,below_200fpl_pct,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
06037603200,219,593,3332,6.6,17.8,District 2,City of Gardena,SPA 8 - South Bay,9468,12283479.7255859,21847.6417374377
06037603301,448,877,3259,13.7,26.9,District 2,City of Gardena,SPA 8 - South Bay,9469,10497573.2597656,14152.6840473093
06037603302,341,1062,4246,8,25,District 2,City of Gardena,SPA 8 - South Bay,9470,12228413.0751953,15265.2986007502
06037603400,392,974,3846,10.2,25.3,District 2,City of Gardena,SPA 8 - South Bay,9471,12212980.8378906,15582.4220506749
06037603500,326,893,2924,11.1,30.5,District 2,City of Gardena,SPA 8 - South Bay,9472,8549668.76953125,13077.6230113209
06037603600,559,938,4171,13.4,22.5,District 2,City of Gardena,SPA 8 - South Bay,9473,10083412.03125,13097.1005143995
06037603702,323,838,4712,6.9,17.8,District 2,Unincorporated - El Camino Village,SPA 8 - South Bay,9474,28046529.2060547,21737.9760760684
06037603703,73,278,2576,2.8,10.8,District 2,City of Hawthorne,SPA 8 - South Bay,9475,7027787.9375,10770.70131118
06037603705,196,630,2637,7.4,23.9,District 2,City of Hawthorne,SPA 8 - South Bay,9476,2958773.62207031,7392.65624946773
06037603706,505,1474,3550,14.2,41.5,District 2,Unincorporated - El Camino Village,SPA 8 - South Bay,9477,3992160.0625,9930.36871514337
06037603801,906,1618,4874,18.6,33.2,District 2,City of Lawndale,SPA 8 - South Bay,9478,7167070.50683594,10594.7065769927
06037603802,440,1309,4008,11,32.7,District 2,City of Lawndale,SPA 8 - South Bay,9479,6832164.53222656,10354.9343678169
06037603901,188,595,3805,4.9,15.6,District 2,City of Lawndale,SPA 8 - South Bay,9480,7982435.90234375,15456.4599374641
06037603902,254,1156,3483,7.3,33.2,District 2,City of Lawndale,SPA 8 - South Bay,9481,8080918.70117188,12037.5397602608
06037604001,441,1992,4512,9.8,44.1,District 2,City of Lawndale,SPA 8 - South Bay,9482,7129745.98632813,10687.0710348248
06037604002,629,1454,3783,16.6,38.4,District 2,City of Lawndale,SPA 8 - South Bay,9483,6995919.54882813,10360.4049234077
06037604101,413,1344,3853,10.7,34.9,District 2,City of Lawndale,SPA 8 - South Bay,9484,5197447.734375,9593.58265901229
06037604102,530,1014,2629,20.2,38.6,District 2,City of Lawndale,SPA 8 - South Bay,9485,5705463.50195313,12008.6113812108
06037604200,734,1882,5825,12.6,32.3,District 2,City of Inglewood,SPA 8 - South Bay,9486,13449760.9140625,17675.6173949717
06037609900,292,477,1494,19.5,31.9,District 4,Unincorporated - La Rambla,SPA 8 - South Bay,9487,5516526.02636719,12905.4290369084
06037620001,68,298,4204,1.6,7.1,District 2,City of El Segundo,SPA 8 - South Bay,9488,12802240.8808594,14702.1008885804
06037620002,291,522,3368,8.6,15.5,District 2,City of El Segundo,SPA 8 - South Bay,9489,12754489.1259766,15822.0755906787
06037620101,166,518,5411,3.1,9.6,District 2,City of El Segundo,SPA 8 - South Bay,9490,14563830.0195313,16145.5843635476
06037620102,209,336,3835,5.4,8.8,District 2,City of El Segundo,SPA 8 - South Bay,9491,9388354.04296875,16010.8448891507
06037620201,105,139,1546,6.8,9,District 2,City of Manhattan Beach,SPA 8 - South Bay,9492,2018511.75097656,6645.59628528624
06037620301,117,191,4223,2.8,4.5,District 2,City of Manhattan Beach,SPA 8 - South Bay,9493,11223224.3388672,14150.6373841595
06037620303,258,321,4645,5.6,6.9,District 2,City of Manhattan Beach,SPA 8 - South Bay,9494,12338672.734375,15887.7850329508
06037620305,118,233,6013,2,3.9,District 2,City of Manhattan Beach,SPA 8 - South Bay,9495,11936835.0683594,16883.2955777628
06037620400,96,360,5204,1.8,6.9,District 2,City of Manhattan Beach,SPA 8 - South Bay,9496,27769487.9970703,21113.9802322799
06037620501,320,580,5808,5.5,10,District 2,City of Redondo Beach,SPA 8 - South Bay,9497,27886999.1152344,21151.3457533806
06037620521,200,750,4586,4.4,16.4,District 2,City of Redondo Beach,SPA 8 - South Bay,9498,6934219.92480469,10530.2751838138
06037620522,199,424,4577,4.3,9.3,District 2,City of Redondo Beach,SPA 8 - South Bay,9499,8027678.24902344,11200.6184497236
06037620601,497,1103,6157,8.1,17.9,District 2,City of Redondo Beach,SPA 8 - South Bay,9500,14700748.7509766,19877.1450434457
06037620602,327,1042,5846,5.6,17.8,District 2,City of Redondo Beach,SPA 8 - South Bay,9501,14624225.1474609,18655.5874576324
06037620701,215,446,7112,3,6.3,District 2,City of Redondo Beach,SPA 8 - South Bay,9502,10956223.3525391,15209.3916944785
06037620703,51,62,3637,1.4,1.7,District 2,City of Redondo Beach,SPA 8 - South Bay,9503,6190960.06738281,10997.0258770682
06037620704,101,148,3817,2.6,3.9,District 2,City of Redondo Beach,SPA 8 - South Bay,9504,7980967.99414063,13473.8582282709
06037620801,132,226,3951,3.3,5.7,District 2,City of Manhattan Beach,SPA 8 - South Bay,9505,12893891.2568359,15696.795468591
06037620802,118,210,3479,3.4,6,District 2,City of Manhattan Beach,SPA 8 - South Bay,9506,13837312.9794922,15788.2904134712
06037620901,105,209,2677,3.9,7.8,District 2,City of Manhattan Beach,SPA 8 - South Bay,9507,9373822.0234375,12894.805702196
06037620904,209,209,2782,7.5,7.5,District 2,City of Manhattan Beach,SPA 8 - South Bay,9508,5878914.09082031,10106.9404950805
06037621001,369,604,4546,8.1,13.3,District 2,City of Hermosa Beach,SPA 8 - South Bay,9509,10175657.7919922,16002.7284919715
06037621005,169,425,4729,3.6,9,District 2,City of Hermosa Beach,SPA 8 - South Bay,9510,12106909.7089844,15546.1987329614
06037621102,184,283,3369,5.5,8.4,District 2,City of Hermosa Beach,SPA 8 - South Bay,9511,6029107.20996094,10693.9287239224
06037621104,300,988,6557,4.6,15.1,District 2,City of Hermosa Beach,SPA 8 - South Bay,9512,10632729.7568359,13473.4307979757
06037621201,407,872,6976,5.8,12.5,District 2,City of Redondo Beach,SPA 8 - South Bay,9513,17709590.2138672,17281.0272970824
06037621204,124,361,2729,4.5,13.2,District 2,City of Redondo Beach,SPA 8 - South Bay,9514,17695470.7451172,17725.5502711608
06037621301,401,651,7177,5.6,9.1,District 2,City of Redondo Beach,SPA 8 - South Bay,9515,16895190.2138672,17257.5313727483
06037621324,306,364,3497,8.8,10.4,District 2,City of Redondo Beach,SPA 8 - South Bay,9516,6392411.55664063,13205.7061611631
06037621326,155,408,3072,5,13.3,District 2,City of Redondo Beach,SPA 8 - South Bay,9517,7328877.06738281,12911.5358009553
06037621400,177,409,4618,3.8,8.9,District 2,City of Redondo Beach,SPA 8 - South Bay,9518,13656380.7792969,15831.8258900521
06037650001,789,1515,6020,13.1,25.2,District 4,City of Torrance,SPA 8 - South Bay,9519,17307210.7128906,16976.7529227777
06037650003,308,752,3004,10.3,25,District 4,City of Torrance,SPA 8 - South Bay,9520,5463168.09765625,9617.03730071032
06037650004,552,1070,4377,12.6,24.4,District 4,City of Torrance,SPA 8 - South Bay,9521,8241169.67480469,11729.4325944707
06037650101,343,576,5075,6.8,11.3,District 4,City of Torrance,SPA 8 - South Bay,9522,20477770.7998047,18472.6477756689
06037650102,79,186,2166,3.6,8.6,District 4,City of Torrance,SPA 8 - South Bay,9523,9047855.38769531,13415.4664523672
06037650200,221,515,5903,3.7,8.7,District 4,City of Torrance,SPA 8 - South Bay,9524,26302132.078125,30094.1222021843
06037650300,651,2026,7659,8.5,26.5,District 4,City of Torrance,SPA 8 - South Bay,9525,20070562.5751953,20883.1366818792
06037650401,286,791,4473,6.4,17.7,District 4,City of Torrance,SPA 8 - South Bay,9526,37740902.5839844,32149.5131885755
06037650501,52,111,2779,1.9,4,District 4,City of Torrance,SPA 8 - South Bay,9527,10713464.2353516,13520.403839682
06037650502,85,198,4206,2,4.7,District 4,City of Torrance,SPA 8 - South Bay,9528,14340477.3300781,15517.2277241226
06037650603,338,778,3735,9,20.8,District 4,City of Torrance,SPA 8 - South Bay,9529,13887143.4931641,15814.9253495632
06037650604,799,1368,5311,15,25.8,District 4,City of Torrance,SPA 8 - South Bay,9530,5553365.63476563,9486.17365838977
06037650605,95,242,2762,3.4,8.8,District 4,City of Torrance,SPA 8 - South Bay,9531,5244152.87402344,9208.94737892701
06037650606,336,576,3695,9.1,15.6,District 4,City of Torrance,SPA 8 - South Bay,9532,7914642.25390625,15980.3256233396
06037650607,67,277,2680,2.5,10.3,District 4,City of Torrance,SPA 8 - South Bay,9533,5327761.68164063,10950.859069444
06037650701,84,294,2555,3.3,11.5,District 4,City of Torrance,SPA 8 - South Bay,9534,21585925.2207031,18653.4465311271
06037650702,87,177,4605,1.9,3.8,District 4,City of Torrance,SPA 8 - South Bay,9535,15039430.3076172,16409.4354122617
06037650801,215,424,3864,5.6,11,District 4,City of Torrance,SPA 8 - South Bay,9536,8092036.80957031,12958.4023641698
06037650802,365,833,3629,10.1,23,District 4,City of Torrance,SPA 8 - South Bay,9537,5791983.08789063,11569.2112560328
06037650901,394,797,4963,7.9,16.1,District 4,City of Torrance,SPA 8 - South Bay,9538,38125380.3671875,29510.5077879771
06037650903,446,2020,4691,9.5,43.1,District 4,City of Torrance,SPA 8 - South Bay,9539,11265033.6914063,17051.461760445
06037650904,141,187,2457,5.7,7.6,District 4,City of Torrance,SPA 8 - South Bay,9540,10167383.5361328,16150.7961720818
06037651001,214,937,5272,4.1,17.8,District 4,City of Torrance,SPA 8 - South Bay,9541,15265973.3496094,18969.452999838
06037651002,251,469,4790,5.2,9.8,District 4,City of Torrance,SPA 8 - South Bay,9542,12783315.8105469,15477.510132403
06037651101,200,356,4560,4.4,7.8,District 4,City of Torrance,SPA 8 - South Bay,9543,60086253.8251953,37158.057199552
06037651102,391,772,4059,9.6,19,District 4,City of Torrance,SPA 8 - South Bay,9544,8815270.7578125,13650.8525467282
06037651201,571,705,4621,12.4,15.3,District 4,City of Torrance,SPA 8 - South Bay,9545,18841719.7861328,17142.1873636842
06037651221,245,657,3511,7,18.7,District 4,City of Torrance,SPA 8 - South Bay,9546,7540150.33105469,11468.7461794962
06037651222,139,1063,6221,2.2,17.1,District 4,City of Torrance,SPA 8 - South Bay,9547,16418521.5839844,18059.680422087
06037651302,213,542,5793,3.7,9.4,District 4,City of Torrance,SPA 8 - South Bay,9548,25654098.4150391,30797.5314486916
06037651304,293,572,5015,5.8,11.4,District 4,City of Torrance,SPA 8 - South Bay,9549,15412744.4628906,21453.9055030359
06037651401,326,772,2418,13.5,31.9,District 4,City of Torrance,SPA 8 - South Bay,9550,10749272.3828125,20508.989050011
06037651402,241,821,5405,4.5,15.2,District 4,City of Torrance,SPA 8 - South Bay,9551,19610074.9404297,23224.3338771868
06037670001,113,725,3392,3.3,21.4,District 4,City of Lomita,SPA 8 - South Bay,9552,10066842.6191406,16585.9203150768
06037670002,395,1014,3259,12.1,31.1,District 4,City of Lomita,SPA 8 - South Bay,9553,9317061.24707031,12739.06308299
06037670003,370,1073,6001,6.2,17.9,District 4,City of Lomita,SPA 8 - South Bay,9554,16255113.4072266,18273.7290333281
06037670101,1123,1275,3612,31.1,35.3,District 4,City of Lomita,SPA 8 - South Bay,9555,11820625.3056641,20227.7482646463
06037670102,474,1079,4000,11.9,27,District 4,City of Lomita,SPA 8 - South Bay,9556,5907264.99414063,12061.7583640645
06037670201,72,416,3641,2,11.4,District 4,City of Rolling Hills Estates,SPA 8 - South Bay,9557,53534556.6318359,47619.9815111618
06037670202,37,81,2553,1.4,3.2,District 4,City of Rolling Hills Estates,SPA 8 - South Bay,9558,32043948.2998047,26378.6254671968
06037670324,164,459,5485,3,8.4,District 4,City of Palos Verdes Estates,SPA 8 - South Bay,9559,50671720.7167969,42504.743603743
06037670326,43,186,3237,1.3,5.7,District 4,City of Palos Verdes Estates,SPA 8 - South Bay,9560,43526042.4394531,36431.2685932593
06037670328,131,250,4325,3,5.8,District 4,City of Palos Verdes Estates,SPA 8 - South Bay,9561,38287711.7011719,35670.8558682204
06037670405,170,318,2640,6.4,12,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,9562,16475979.5146484,21210.7533713447
06037670406,122,140,1702,7.2,8.2,District 4,City of Rolling Hills Estates,SPA 8 - South Bay,9563,12863054.7724609,14337.5277707128
06037670407,302,699,5849,5.2,12,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,9564,12993757.9365234,16827.5969721454
06037670413,139,289,4805,2.9,6,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,9565,23570288.9609375,20366.6785299242
06037670416,202,242,4101,4.9,5.9,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,9566,37159320.3779297,27428.9390492201
06037670417,73,132,2780,2.6,4.7,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,9567,21741527.5683594,20027.1615467644
06037670418,157,256,4426,3.5,5.8,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,9568,27519559.3242188,24794.5168985281
06037670500,105,115,1449,7.2,7.9,District 4,City of Rolling Hills,SPA 8 - South Bay,9569,82518876.3720703,46433.1198995139
06037670603,38,133,1737,2.2,7.7,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,9570,42051433.3964844,36174.234901615
06037670604,274,330,4953,5.5,6.7,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,9571,110134649.208008,99321.2739944366
06037670701,254,546,6460,3.9,8.5,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,9572,30800899.5195313,32455.7035767706
06037670702,164,1131,5891,2.8,19.2,District 4,City of Rancho Palos Verdes,SPA 8 - South Bay,9573,72953415.203125,59188.1236974596
06037700101,715,1510,5536,12.9,27.3,District 3,City of West Hollywood,SPA 4 - Metro,9574,7248139.88378906,13591.476427548
06037700102,742,1381,4457,16.6,31,District 3,City of West Hollywood,SPA 4 - Metro,9575,5302940.47265625,13535.3419597389
06037700200,742,1998,6694,11.1,29.8,District 3,City of West Hollywood,SPA 4 - Metro,9576,7381573.27636719,13007.7794920302
06037700300,513,1437,5541,9.3,25.9,District 3,City of West Hollywood,SPA 4 - Metro,9577,6449915.85449219,13744.7365882905
06037700400,505,923,4486,11.3,20.6,District 3,City of West Hollywood,SPA 4 - Metro,9578,14273444.2236328,20695.8624732025
06037700501,588,931,4190,14,22.2,District 3,City of West Hollywood,SPA 4 - Metro,9579,6428353.16015625,14556.3830808974
06037700502,796,1203,4138,19.2,29.1,District 3,City of West Hollywood,SPA 4 - Metro,9580,5454767.54492188,10628.0736182457
06037700600,259,636,5117,5.1,12.4,District 3,City of Beverly Hills,SPA 5 - West,9581,61159774.4765625,45106.8467436622
06037700700,140,537,3121,4.5,17.2,District 3,City of Beverly Hills,SPA 5 - West,9582,37897052.8164063,31200.9934688689
06037700801,736,1106,4072,18.1,27.2,District 3,City of Beverly Hills,SPA 5 - West,9583,15717383.3583984,19965.1057643444
06037700802,577,903,3962,14.6,22.8,District 3,City of Beverly Hills,SPA 5 - West,9584,7302287.234375,14888.343722732
06037700901,362,761,4072,8.9,18.7,District 3,City of Beverly Hills,SPA 5 - West,9585,11377820.6474609,18770.3698610342
06037700902,408,1132,6483,6.3,17.5,District 3,City of Beverly Hills,SPA 5 - West,9586,10288596.875,12917.8784249669
06037701000,400,772,5075,7.9,15.2,District 3,City of Beverly Hills,SPA 5 - West,9587,15201980.0371094,17530.92090996
06037701201,263,405,3682,7.1,11,District 3,City of Santa Monica,SPA 5 - West,9588,20797737.921875,18156.8594926997
06037701202,337,434,3314,10.2,13.1,District 3,City of Santa Monica,SPA 5 - West,9589,4362526.57617188,9140.20820502487
06037701302,477,865,4645,10.3,18.6,District 3,City of Santa Monica,SPA 5 - West,9590,4915205.76660156,9925.94035351313
06037701304,362,672,5930,6.1,11.3,District 3,City of Santa Monica,SPA 5 - West,9591,21323398.5283203,20489.1854536259
06037701402,1454,1777,7304,19.9,24.3,District 3,City of Santa Monica,SPA 5 - West,9592,7457864.63964844,12197.0951511665
06037701501,501,924,4842,10.3,19.1,District 3,City of Santa Monica,SPA 5 - West,9593,6637488.00097656,12363.0986039436
06037701502,179,310,3190,5.6,9.7,District 3,City of Santa Monica,SPA 5 - West,9594,6589618.76757813,12353.4411965903
06037701601,160,635,4112,3.9,15.4,District 3,City of Santa Monica,SPA 5 - West,9595,13023655.40625,15732.0710163723
06037701602,615,1453,4335,14.2,33.5,District 3,City of Santa Monica,SPA 5 - West,9596,7119825.1796875,13111.2392557583
06037701701,239,934,3303,7.2,28.3,District 3,City of Santa Monica,SPA 5 - West,9597,7049752.50292969,13086.2791189339
06037701702,586,999,3102,18.9,32.2,District 3,City of Santa Monica,SPA 5 - West,9598,6507747.25683594,12303.0306353128
06037701801,703,1709,5971,11.8,28.6,District 3,City of Santa Monica,SPA 5 - West,9599,20423768.0087891,19261.6246541734
06037701802,1036,1605,4964,20.9,32.3,District 3,City of Santa Monica,SPA 5 - West,9600,13452438.0664063,15254.8460640278
06037701902,1284,1756,5484,23.4,32,District 3,City of Santa Monica,SPA 5 - West,9601,16583120.9130859,16639.0913437266
06037702002,633,1696,5999,10.6,28.3,District 3,City of Santa Monica,SPA 5 - West,9602,10473116.5966797,13179.7535208895
06037702102,620,1123,5616,11,20,District 3,City of Santa Monica,SPA 5 - West,9603,9506242.06347656,13118.1123519755
06037702201,413,721,3996,10.3,18,District 3,City of Santa Monica,SPA 5 - West,9604,12958863.09375,15186.0270787104
06037702202,200,635,3937,5.1,16.1,District 3,City of Santa Monica,SPA 5 - West,9605,10861256.5488281,13823.8667195623
06037702300,438,1138,6726,6.5,16.9,District 3,City of Santa Monica,SPA 5 - West,9606,27881109.1904297,21112.1109266737
06037702400,437,700,4731,9.2,14.8,District 2,City of Culver City,SPA 5 - West,9607,21577030.2324219,23594.3142121823
06037702501,252,438,4701,5.4,9.3,District 2,City of Culver City,SPA 5 - West,9608,14580560.0878906,15468.9295669649
06037702502,355,661,4280,8.3,15.4,District 2,City of Culver City,SPA 5 - West,9609,19535183.0283203,25393.484530205
06037702600,206,619,5941,3.5,10.4,District 2,City of Culver City,SPA 5 - West,9610,23564257.6005859,23632.5621696233
06037702700,64,270,3349,1.9,8.1,District 2,City of Culver City,SPA 5 - West,9611,14571730.8066406,17411.6073192674
06037702801,477,923,5537,8.6,16.7,District 2,City of Culver City,SPA 5 - West,9612,12920974.8671875,14939.8115165028
06037702802,124,490,2228,5.6,22,District 2,City of Culver City,SPA 5 - West,9613,6280920.61035156,15114.5050203748
06037702803,181,637,2854,6.3,22.3,District 2,City of Culver City,SPA 5 - West,9614,9086121.84179688,27321.2075420162
06037702900,72,1007,8844,0.8,11.4,District 2,Unincorporated - Marina del Rey,SPA 5 - West,9615,40658542.4033203,25781.5667144849
06037703002,685,911,7366,9.3,12.4,District 2,Unincorporated - Ladera Heights,SPA 5 - West,9616,35357695.6699219,27551.1138433947
06037703003,467,652,6055,7.7,10.8,District 2,City of Culver City,SPA 5 - West,9617,21768486.6220703,25008.2392062073
